Id,SalePrice
1461,121808.24660443701
1462,158729.20373310207
1463,178376.78716931696
1464,181884.8699211604
1465,198387.15795055567
1466,184080.19361523312
1467,170801.31614596155
1468,177100.31674173824
1469,185407.18176673478
1470,119485.20355943778
1471,205480.12308679783
1472,90940.98283561257
1473,94655.4786862019
1474,151512.60404812553
1475,140097.83014677765
1476,346102.9687520337
1477,244431.37137462705
1478,295161.7607572963
1479,232948.95629233672
1480,401981.91180150455
1481,332116.2872229697
1482,203199.36409138908
1483,182050.9149461167
1484,175612.4589224137
1485,175986.47834025594
1486,194281.10060667098
1487,324151.05441931577
1488,237158.88417793484
1489,205911.6375074821
1490,198419.43577294805
1491,190673.5862027784
1492,91356.88067817486
1493,171749.56119776436
1494,311007.4509635551
1495,304929.86172780005
1496,225900.6667857015
1497,193387.11051008708
1498,152703.59257485336
1499,151946.952044301
1500,151361.5058154852
1501,173209.34948559126
1502,156753.1196186863
1503,274129.324878595
1504,227293.73867520515
1505,214246.51017795663
1506,182385.23309842893
1507,230405.93509279817
1508,195440.47105182603
1509,162926.81634158376
1510,148818.09568337235
1511,152196.47476198417
1512,162975.42534522634
1513,151001.6847266145
1514,164565.0914005983
1515,173951.36005662338
1516,155565.26825296922
1517,147150.08107310513
1518,132337.9585487017
1519,226618.93775951402
1520,138775.61704327495
1521,144329.27315324152
1522,158409.62825690804
1523,119134.9333405126
1524,120715.64470306967
1525,127437.59493565583
1526,133800.17116132114
1527,98058.33484906897
1528,127918.03712383953
1529,146204.75184538748
1530,167378.54771256403
1531,123796.98762248605
1532,109085.31076819765
1533,144892.25384556863
1534,115993.41441784814
1535,152932.22800272325
1536,124154.41387032428
1537,74644.17466230562
1538,153693.62502844282
1539,207523.9734615365
1540,105615.08657207072
1541,149903.07139309126
1542,138182.53465991857
1543,226050.32817328587
1544,77522.35470895216
1545,110669.3134889358
1546,117882.43722778249
1547,128585.2228841657
1548,126940.45400182181
1549,107271.7166534945
1550,142122.1181973218
1551,121511.31884772907
1552,145276.77741826093
1553,141060.18848434312
1554,107348.6763941917
1555,164395.31044660046
1556,92408.34309300235
1557,123403.50077698994
1558,86757.13410001417
1559,111700.48265150246
1560,138621.74425800602
1561,127350.18512314667
1562,128211.79920274948
1563,125696.49314374744
1564,162095.7680071523
1565,154368.84551319186
1566,210565.83789349365
1567,78850.76849052381
1568,219000.55006609528
1569,135399.03612954463
1570,125364.18938243494
1571,127117.05299870257
1572,142655.88784271426
1573,238761.63947273913
1574,130532.91953357059
1575,205149.36732837424
1576,204801.7235991655
1577,201403.70601007005
1578,148258.53829131872
1579,145268.71457635122
1580,190155.40704130378
1581,140033.248151321
1582,131402.10717145063
1583,332522.32901735423
1584,232879.80175855683
1585,141512.4994708032
1586,79572.30802289958
1587,101401.6192296092
1588,151877.4459911365
1589,105832.52885386784
1590,128376.73228497304
1591,99279.89105065126
1592,132659.84814844557
1593,114490.92058367164
1594,148233.11712189906
1595,113864.21482432772
1596,222438.4318039735
1597,152906.17644511006
1598,178429.9630045985
1599,171948.67118145732
1600,181607.6366820826
1601,79251.6041048808
1602,106416.39717497416
1603,93419.25543340709
1604,286430.02872425894
1605,251395.07861900973
1606,170392.4135158556
1607,169405.7539101344
1608,214266.3123706368
1609,192867.08278961
1610,151018.22835669538
1611,148266.03687876632
1612,168836.5530266872
1613,163700.03784200706
1614,127300.30380202548
1615,86192.70002365852
1616,78454.98533560084
1617,91147.66079163374
1618,127147.92215428421
1619,129776.96575406553
1620,157657.8262260728
1621,138145.53299283946
1622,144467.07201333865
1623,268458.1580173948
1624,211641.20389990066
1625,128673.1406022141
1626,174821.97206431438
1627,186663.95882032573
1628,267650.5122727743
1629,174031.9644052412
1630,351377.8142004897
1631,224048.83913696365
1632,240263.52147165497
1633,172228.4453797883
1634,183366.1960034175
1635,178886.0114478273
1636,162584.42071981213
1637,177635.28160072715
1638,218414.08679146273
1639,181311.95392439296
1640,272827.17227580113
1641,187531.91115914797
1642,227148.95795768796
1643,233645.81459630668
1644,217672.58796737113
1645,177449.399096103
1646,157043.90726459297
1647,167852.45344210629
1648,144456.31376884537
1649,136691.76936519193
1650,122314.49273765979
1651,120239.59864200551
1652,92783.37290604689
1653,97416.6927670649
1654,158705.01203569392
1655,155600.74179589617
1656,150948.72393415566
1657,156362.14635381242
1658,152834.9887364648
1659,144035.91146150912
1660,149570.3772054533
1661,407373.1803682554
1662,370089.85110911494
1663,356414.9934993373
1664,409287.44030090387
1665,304059.6397429513
1666,322003.23382990493
1667,361169.64413491794
1668,308786.8222313738
1669,262254.2207708519
1670,313345.92066623847
1671,267212.5149484928
1672,391215.9869529421
1673,290045.27206066565
1674,251437.18155491413
1675,185445.49735312452
1676,190872.01541852547
1677,217336.91905581128
1678,405092.08735730144
1679,358498.5086310193
1680,312307.97194991924
1681,234566.59263443857
1682,297423.7887675388
1683,187840.369104536
1684,170399.54686241262
1685,174454.97944631169
1686,172044.47470003585
1687,170395.47735336045
1688,190090.5612912257
1689,187513.6310378773
1690,185607.8822715434
1691,174249.5713524544
1692,261546.8862729095
1693,172818.53429235416
1694,184555.912638231
1695,168983.7236372699
1696,271593.91397561895
1697,168194.85400239148
1698,347363.85411534604
1699,337258.4772638252
1700,239057.0424502747
1701,250852.93547370966
1702,259937.95208057915
1703,261533.14983269965
1704,279466.8379932631
1705,220184.3142296802
1706,375075.1633147935
1707,221159.4919795861
1708,215259.7036090617
1709,243979.89422204785
1710,212753.28028913704
1711,236008.1580740159
1712,235620.5255763831
1713,268787.8136506929
1714,219496.71840168256
1715,203586.6600286377
1716,176721.89357892337
1717,165955.79560444562
1718,126061.15401761004
1719,207776.55544392238
1720,234892.31994285525
1721,166437.19751478778
1722,119554.94216481422
1723,155990.46875350122
1724,223435.57447260336
1725,232350.19629150932
1726,187289.23060499007
1727,177110.6181847392
1728,184504.68904564672
1729,160718.09733271325
1730,156045.802340021
1731,125602.94993942924
1732,131408.817650871
1733,126486.50539396763
1734,128524.26062023576
1735,133076.49641729423
1736,116181.16036169691
1737,329051.86207917775
1738,214358.38738772448
1739,301441.50432572037
1740,194504.16075188995
1741,186226.0823465687
1742,172346.58221207495
1743,175485.6873519005
1744,290972.1652481284
1745,233620.8402967771
1746,212157.22435071092
1747,222779.34102641538
1748,228999.06434488366
1749,161334.72894010018
1750,144086.75907799887
1751,229858.62878558369
1752,124658.8422244156
1753,145231.31275944252
1754,211657.90743324245
1755,170601.2909345706
1756,120463.60481888859
1757,119832.84291334348
1758,153721.24433497255
1759,161049.7066147292
1760,161033.14251557502
1761,149300.93874648082
1762,170968.9596874204
1763,164145.74561563908
1764,119099.3219534072
1765,173032.40007206
1766,165771.16832046965
1767,203930.56334849042
1768,141655.49103067504
1769,173491.44840901133
1770,137415.27155233698
1771,136326.79148145465
1772,138578.7313751325
1773,133895.52084157048
1774,129580.51670325806
1775,127865.19974850352
1776,120039.02553439561
1777,120462.479258737
1778,128775.99471835952
1779,107366.80752923046
1780,169660.27367009054
1781,133021.7164291553
1782,100894.03566543643
1783,134449.36380051507
1784,94376.3853809682
1785,114068.67885070383
1786,142921.4642993486
1787,173032.16509346216
1788,66660.60310462404
1789,91814.0472637668
1790,88430.31888895751
1791,173649.3490484655
1792,152886.53765062647
1793,144406.563099961
1794,140099.26244703543
1795,138100.57338137474
1796,107948.18428193171
1797,114068.7649916522
1798,121221.57491476042
1799,120436.48517127101
1800,125524.77056658916
1801,133757.99114612472
1802,141899.67336248216
1803,152614.4145304827
1804,142959.5600760769
1805,133113.7414850709
1806,123894.07702300987
1807,141177.07019200848
1808,113961.50314395105
1809,119355.27195413056
1810,140985.7868591174
1811,124966.33752008408
1812,115443.68532446229
1813,123747.66337326619
1814,97999.55927209948
1815,70515.34728512901
1816,102798.08956020413
1817,124589.55210060002
1818,137000.99933842762
1819,119641.67713425822
1820,81733.59658153505
1821,115661.5188674618
1822,147823.82243651233
1823,64701.66251868447
1824,136136.82862051958
1825,133149.4681690006
1826,101775.86848966811
1827,110909.39040430688
1828,130978.81420553589
1829,114353.85409255823
1830,148399.30807025137
1831,152214.96555544023
1832,107950.76113581259
1833,137335.30720015825
1834,118507.66092183802
1835,168858.9004857759
1836,129257.34131378171
1837,102148.69507401998
1838,134501.6459787677
1839,86269.82738960888
1840,146809.37332251217
1841,141598.1912065498
1842,93819.11186189721
1843,142312.60611786597
1844,121203.00499849954
1845,139480.18038657264
1846,151919.32521739395
1847,146696.42005053908
1848,72622.07631212779
1849,104885.86430863793
1850,122545.91460763253
1851,142640.09058950483
1852,119401.02452002201
1853,130820.13377222375
1854,167217.349605065
1855,135920.33827926195
1856,222304.050544087
1857,153520.66051589715
1858,139707.14643297493
1859,117410.40407623905
1860,145461.141132686
1861,116892.55875030688
1862,292069.97856288607
1863,290110.1214230856
1864,290110.1214230856
1865,315778.3527174829
1866,328844.3005093227
1867,233625.36678709672
1868,305781.67493978556
1869,197588.97328199656
1870,203654.83380570496
1871,240502.86961872742
1872,167066.89249101092
1873,237612.38842981527
1874,139551.45291870896
1875,210071.4266677639
1876,195388.00601927756
1877,209993.22060427637
1878,203791.89723067105
1879,133121.39447833
1880,137402.12860829008
1881,241094.82718469706
1882,245999.64769314352
1883,193840.3863574079
1884,206693.61448411696
1885,234834.33569701738
1886,297856.8825569553
1887,208875.46417505236
1888,262061.2287948395
1889,158337.77976900456
1890,128965.11708651308
1891,124324.3367742849
1892,111728.3346477221
1893,140184.7415124177
1894,130061.1336535389
1895,148375.81289969874
1896,122165.45428093201
1897,122450.4966897656
1898,98368.05449044616
1899,123170.34142742107
1900,143274.58369307654
1901,157156.44697774894
1902,144212.95173695637
1903,221553.1911324414
1904,135029.12881862235
1905,174983.95618563658
1906,140349.78498963593
1907,192825.66919522468
1908,104081.27771317135
1909,127449.81480438645
1910,119403.67604495464
1911,192982.86781612574
1912,268211.15566182334
1913,145881.7422507383
1914,69822.95254270815
1915,326210.5754507714
1916,78066.19837195125
1917,248914.57285989486
1918,137047.95062168495
1919,161073.39924812422
1920,151502.9552249553
1921,372353.2968143092
1922,324132.5413756817
1923,203878.4185764038
1924,231576.0123645249
1925,230960.54489422517
1926,365149.91618396615
1927,138439.74414199745
1928,158629.39967052758
1929,128542.4268035584
1930,118228.84758559488
1931,140138.81963947596
1932,138575.309100719
1933,170296.3314477074
1934,177506.46432468572
1935,176046.46171420361
1936,187822.34536554563
1937,182475.39728574755
1938,164347.52824500142
1939,246184.7754930185
1940,195983.6259433736
1941,173724.61176894157
1942,189854.72358880594
1943,194727.27668714873
1944,323320.04674388235
1945,335025.1283641985
1946,159121.29710324353
1947,314574.2085388257
1948,160692.0607446782
1949,249198.98438396622
1950,170930.03578188946
1951,266903.7438958508
1952,236773.20845899696
1953,171131.11529902316
1954,206305.6329557781
1955,134229.62458048246
1956,297228.63207182114
1957,167103.90740671
1958,324799.8880911995
1959,144158.06771045408
1960,116634.88904376113
1961,117242.99253562829
1962,96062.08205953261
1963,105308.08936749237
1964,111521.20153378534
1965,152654.4090923071
1966,154150.00162469954
1967,277991.05896884174
1968,388588.98826335627
1969,363563.8930650917
1970,388953.17237428256
1971,386651.76546160196
1972,346065.4421345414
1973,269415.9256491275
1974,313526.5541282772
1975,379155.75365028816
1976,258103.3046671545
1977,362459.67572066624
1978,361013.5211798203
1979,291535.1558419917
1980,194509.7218605988
1981,312205.9679152261
1982,228707.33235307812
1983,217076.8930276699
1984,168552.72344072614
1985,207450.23636460095
1986,198346.3072533668
1987,179789.3957544161
1988,179146.26711383046
1989,186961.82275758736
1990,225321.93557706382
1991,220665.7020058267
1992,215095.32423347508
1993,173603.35373023598
1994,246464.63704534277
1995,183985.48253562424
1996,250159.84088890324
1997,304819.2309707482
1998,351822.1751321305
1999,259204.81639700607
2000,304283.71299881826
2001,249560.0686146266
2002,238474.3634908718
2003,257813.3206739577
2004,245341.40747950686
2005,216598.18014816768
2006,222287.75473205186
2007,256615.19264036158
2008,201331.53634194838
2009,194711.86951179974
2010,190349.86401081758
2011,129691.97562628657
2012,173016.0049221229
2013,183997.09614814617
2014,186772.30586903778
2015,202665.6505119738
2016,193193.38420788234
2017,199847.48405512772
2018,126922.71340761043
2019,134770.91016688722
2020,116314.14264406382
2021,114179.07872186517
2022,174270.80188317734
2023,156470.61377917
2024,228745.96001506507
2025,358178.3214207466
2026,183883.89912635295
2027,146854.4000276121
2028,152252.6559887647
2029,167617.27729739333
2030,283208.28640364343
2031,210230.8462641676
2032,249384.18208085425
2033,254458.57973179125
2034,163340.18001478893
2035,202109.81325462012
2036,180707.08587647305
2037,183965.49224876164
2038,293696.8548920696
2039,183830.75705188204
2040,356882.4708553759
2041,255890.25557773773
2042,206329.7784349043
2043,169017.47625675896
2044,174912.15115768643
2045,218229.46422439598
2046,136573.46076618598
2047,147452.23180927496
2048,130275.09186213439
2049,131721.82067304378
2050,178256.96546145203
2051,101054.7024211972
2052,134834.0886084948
2053,145102.07637166244
2054,87690.20866466277
2055,156282.67669393506
2056,133565.0859995899
2057,126952.24987392525
2058,215553.7115898825
2059,137427.15008726643
2060,154763.05564506323
2061,166354.40436825037
2062,136562.7244503074
2063,111385.27146387284
2064,142086.65323441962
2065,120264.50872544586
2066,170957.3489342448
2067,113798.59008575132
2068,135136.6151508432
2069,89599.98319223747
2070,111508.86483888241
2071,98876.97473853013
2072,135853.50903525023
2073,139109.09170226578
2074,182495.54419752792
2075,142148.03287176386
2076,120801.96702896884
2077,146854.5620203951
2078,130797.79985514126
2079,137560.4487691449
2080,115486.55728477174
2081,128950.11715902282
2082,131400.34205556128
2083,147797.73695049077
2084,112803.99086632182
2085,129911.88467861201
2086,98233.42800168536
2087,132999.1811637566
2088,108844.49042673236
2089,92687.27993048071
2090,126503.53819614553
2091,129770.425868175
2092,141097.37142307442
2093,136890.25132968283
2094,136512.20494897
2095,150954.12064878407
2096,82494.8964768869
2097,92773.08220122842
2098,150080.86300886766
2099,74989.31726108347
2100,103827.05652109986
2101,133373.92358410155
2102,142203.20572853033
2103,107453.16306403663
2104,130118.32372988266
2105,121720.64773288988
2106,82390.5681649979
2107,247235.61307968796
2108,118027.76863663291
2109,113968.98157351083
2110,121915.35646677793
2111,160634.21072112015
2112,133339.83111982694
2113,118513.74425403962
2114,101071.55318234269
2115,142698.04046179433
2116,113407.69259747065
2117,135642.1661572698
2118,114436.40239859147
2119,99693.5921216638
2120,110168.03974847894
2121,130344.24284314965
2122,102006.55985479665
2123,89080.47748627287
2124,198410.73273863914
2125,127735.10768549412
2126,163290.68394142727
2127,145679.4362621386
2128,127459.99525603725
2129,102860.7056215771
2130,142200.95423832262
2131,150224.61823537585
2132,127976.79541251482
2133,115485.30296316675
2134,115085.6976446077
2135,101769.66040389844
2136,78612.83234583333
2137,106217.28555614922
2138,137433.08245362272
2139,150569.60051173883
2140,137059.03939868143
2141,123657.46803129368
2142,129192.89647646416
2143,138385.5412379093
2144,123402.20223231446
2145,137646.74568767552
2146,147922.1767816778
2147,151899.86146189057
2148,122767.21938145893
2149,134212.2153208922
2150,219995.1236304551
2151,131568.26338825552
2152,174280.53920681513
2153,152626.51251636812
2154,105056.14731968156
2155,125925.37723020682
2156,233009.74756850093
2157,250297.46170733252
2158,233372.79296920088
2159,203447.81142936787
2160,170726.5123834089
2161,251141.23509422215
2162,382774.026483505
2163,329513.37303284596
2164,229271.32827702613
2165,172970.90624845063
2166,144440.99371213486
2167,211233.66650951197
2168,210512.77099683747
2169,198070.33606534006
2170,220128.5203593214
2171,135601.68750688148
2172,133291.1351672139
2173,160603.2777275441
2174,231651.45437451606
2175,282924.0440003796
2176,317135.11330655235
2177,258780.8827479444
2178,207763.20992079112
2179,142143.83699514094
2180,183169.48730138445
2181,192127.24536889957
2182,226296.8929868124
2183,198345.89273095562
2184,133926.37844982385
2185,118534.04217554851
2186,150958.14854318625
2187,136302.1426283044
2188,154207.25797379974
2189,187656.43276107218
2190,79731.11466571865
2191,85877.93011756268
2192,94354.82836248179
2193,92552.74021524811
2194,96752.91884776915
2195,113938.15564409383
2196,107885.10035554341
2197,120265.29751975393
2198,161979.8150784446
2199,159723.30251912473
2200,119366.06704303279
2201,126958.39862440685
2202,174875.49739661888
2203,156572.05809601178
2204,172334.98120044745
2205,122179.96005836177
2206,113005.82123954999
2207,180461.39666298812
2208,233456.50603995708
2209,180046.28321722517
2210,108694.89114179944
2211,106517.10043276969
2212,111446.3442201549
2213,97048.4722355873
2214,137298.92556298978
2215,104070.13054000151
2216,142692.9994103523
2217,76639.65699272334
2218,84441.66036889602
2219,68543.683528855
2220,78636.27672522364
2221,329218.6454654098
2222,271630.034402133
2223,289348.42111977946
2224,205095.94570348988
2225,135647.7216035568
2226,181431.83547520326
2227,202475.1756061172
2228,261459.07205436743
2229,233581.50113425957
2230,154162.3258112715
2231,214747.09905529406
2232,181309.61324973978
2233,176651.45788682066
2234,232570.18491960838
2235,203769.9923909662
2236,271526.43334276055
2237,356253.9532138082
2238,187832.3111746641
2239,112341.41884516006
2240,158357.09415520058
2241,154671.06721788304
2242,137183.2746155201
2243,128737.22406461903
2244,100652.58565733489
2245,99024.765557628
2246,145304.81006371585
2247,98341.93569953123
2248,126400.2060542254
2249,128257.34685371148
2250,136671.5750969209
2251,116125.72443019728
2252,170320.79756639563
2253,146160.35234004428
2254,179114.48522507655
2255,193696.161155854
2256,177758.06671291433
2257,200412.6004555126
2258,171154.3121212252
2259,181082.9010505782
2260,153811.18773512798
2261,174824.85560426922
2262,206501.8434164962
2263,329671.40868122387
2264,440496.38762226613
2265,152170.8049499597
2266,287973.05066559574
2267,365707.62157535827
2268,357961.24119922344
2269,170757.55880267837
2270,177532.23618428287
2271,255549.6041289824
2272,199234.89249464753
2273,165651.88095836685
2274,177109.75294932383
2275,167430.94178570234
2276,179879.43752832178
2277,176714.24630463216
2278,150727.62590734137
2279,119711.18584611954
2280,114683.19879800545
2281,180658.04154573297
2282,174960.32725134588
2283,96524.72464142014
2284,111829.40241157556
2285,147718.9465518932
2286,128936.2063018396
2287,318558.18877388444
2288,272968.5408205551
2289,384980.3872067486
2290,424419.21268413943
2291,320872.8731907734
2292,361197.071608033
2293,426958.0081319522
2294,386666.71124023787
2295,428886.5579386413
2296,315720.42409514176
2297,317325.7031315515
2298,278274.1933437633
2299,360976.63628253073
2300,325982.9003377994
2301,254302.4421889913
2302,250225.81705715475
2303,246241.56672318518
2304,253930.98850715708
2305,186205.53929552456
2306,186894.281321682
2307,185703.77047636363
2308,221715.18559007393
2309,271019.1545518917
2310,212531.56930507053
2311,196365.57105413591
2312,174361.66990911527
2313,175139.51440397833
2314,171953.9513039127
2315,173531.67547810884
2316,180995.0684898488
2317,179860.64227124292
2318,175406.27631696028
2319,177266.52397277823
2320,175544.11412455665
2321,230095.4106243351
2322,168359.23923913637
2323,180102.07262592713
2324,166017.84840533006
2325,219067.09787275412
2326,167537.3930610019
2327,211912.39418222714
2328,221811.48439309167
2329,182638.07772498997
