Id,SalePrice
1461,122850.66
1462,154328.33
1463,172457.33
1464,181883.11
1465,195899.81
1466,168251.52
1467,184577.95
1468,171065.97
1469,191809.23
1470,118874.84
1471,176807.22
1472,90861.77
1473,97889.78
1474,153001.5
1475,125727.66
1476,377548.66
1477,249553.12
1478,283882.5
1479,258674.17
1480,477382.1
1481,347414.9
1482,205159.98
1483,171632.52
1484,166948.06
1485,192929.44
1486,192550.05
1487,320071.22
1488,219461.33
1489,201034.92
1490,230727.97
1491,178594.94
1492,87757.27
1493,165604.62
1494,297854.97
1495,314279.44
1496,217468.94
1497,164998.48
1498,160409.1
1499,157896.72
1500,153252.83
1501,167742.36
1502,158980.1
1503,288990.34
1504,235979.36
1505,215356.98
1506,180649.17
1507,239831.78
1508,187973.05
1509,156722.78
1510,135593.47
1511,138359.62
1512,176657.55
1513,138152.36
1514,165407.48
1515,217459.39
1516,151296.42
1517,152119.08
1518,132381.58
1519,213546.19
1520,133260.78
1521,131271.6
1522,175113.36
1523,114367.234
1524,122929.055
1525,127327.56
1526,118273.92
1527,104828.66
1528,135069.86
1529,147541.8
1530,178789.55
1531,107490.9
1532,101381.25
1533,142280.05
1534,113552.67
1535,168413.02
1536,114278.81
1537,69415.875
1538,131379.05
1539,180423.62
1540,82000.14
1541,142462.39
1542,146611.72
1543,228084.48
1544,74967.62
1545,106852.81
1546,120969.43
1547,132540.11
1548,131642.44
1549,111587.46
1550,142517.56
1551,117407.91
1552,141950.44
1553,142804.23
1554,110806.64
1555,157664.53
1556,73315.945
1557,104299.04
1558,91768.51
1559,86337.73
1560,145015.47
1561,112899.81
1562,133834.67
1563,116757.71
1564,169620.8
1565,139206.56
1566,218228.3
1567,72793.27
1568,200993.12
1569,137671.52
1570,124381.086
1571,120954.32
1572,143782.0
1573,264661.53
1574,116356.766
1575,244595.88
1576,219234.78
1577,191902.38
1578,139675.2
1579,155571.53
1580,192477.16
1581,143737.3
1582,128914.625
1583,324686.22
1584,232623.66
1585,140837.7
1586,66078.24
1587,99800.61
1588,142272.58
1589,92316.07
1590,130525.83
1591,91658.125
1592,117520.94
1593,133553.78
1594,120114.484
1595,112297.61
1596,221034.14
1597,187170.05
1598,219280.16
1599,201306.0
1600,172541.39
1601,71378.77
1602,115478.24
1603,84707.52
1604,271454.84
1605,253993.62
1606,165651.38
1607,165128.83
1608,203501.1
1609,194008.98
1610,154412.83
1611,131661.89
1612,169790.4
1613,161771.47
1614,113552.45
1615,84160.69
1616,71299.51
1617,94133.9
1618,125295.195
1619,137191.94
1620,156461.14
1621,153019.02
1622,141403.22
1623,294852.94
1624,200372.27
1625,125080.17
1626,169525.7
1627,176614.77
1628,281104.94
1629,181149.64
1630,400792.75
1631,222221.78
1632,280307.97
1633,180317.83
1634,190897.7
1635,179866.3
1636,157423.84
1637,183923.94
1638,199557.78
1639,171022.75
1640,283588.9
1641,173031.95
1642,217686.39
1643,217284.84
1644,229402.53
1645,207942.72
1646,153239.23
1647,150836.56
1648,127503.03
1649,138379.03
1650,114527.46
1651,125063.234
1652,96292.84
1653,94940.55
1654,140612.77
1655,153371.4
1656,146479.22
1657,140115.47
1658,141013.1
1659,133998.14
1660,148817.03
1661,464730.6
1662,414153.88
1663,423284.8
1664,479994.28
1665,296138.28
1666,312635.6
1667,386923.88
1668,334348.16
1669,266173.7
1670,358414.0
1671,278734.66
1672,440411.97
1673,302963.3
1674,223244.36
1675,181796.4
1676,177075.69
1677,217517.06
1678,458356.7
1679,355054.47
1680,370640.44
1681,255271.42
1682,309911.97
1683,180983.19
1684,178563.44
1685,173533.17
1686,169741.36
1687,185012.89
1688,181314.19
1689,183384.66
1690,191324.38
1691,189791.3
1692,271563.6
1693,180780.67
1694,180565.97
1695,179789.98
1696,251361.73
1697,186269.53
1698,352328.03
1699,324254.84
1700,252844.67
1701,274569.03
1702,258117.98
1703,260149.62
1704,305190.44
1705,215896.38
1706,492124.1
1707,215624.55
1708,200352.78
1709,279606.06
1710,221586.7
1711,247175.31
1712,251531.03
1713,268756.8
1714,213119.95
1715,189836.0
1716,189471.56
1717,185634.31
1718,142412.4
1719,202539.98
1720,230911.34
1721,176627.39
1722,133574.05
1723,163180.72
1724,212576.16
1725,255008.16
1726,186775.27
1727,159045.3
1728,174163.69
1729,180130.14
1730,166152.77
1731,116676.234
1732,131714.02
1733,115446.63
1734,118197.13
1735,135570.06
1736,113402.67
1737,306569.34
1738,228077.75
1739,249102.77
1740,206832.58
1741,200637.88
1742,164768.12
1743,175343.8
1744,286103.03
1745,224668.52
1746,188353.11
1747,212373.92
1748,228564.84
1749,147941.81
1750,131186.75
1751,251836.83
1752,119197.016
1753,147103.58
1754,219636.16
1755,158800.08
1756,129236.77
1757,123614.68
1758,146350.48
1759,171499.5
1760,164016.06
1761,153663.78
1762,165097.17
1763,175385.28
1764,112207.26
1765,130517.734
1766,187930.92
1767,228129.73
1768,144902.52
1769,179112.61
1770,139327.56
1771,128485.66
1772,133698.05
1773,116441.46
1774,121201.195
1775,133273.36
1776,121587.64
1777,117658.875
1778,141702.1
1779,107572.42
1780,176135.7
1781,133043.89
1782,94621.28
1783,145403.08
1784,101444.12
1785,118038.64
1786,136196.36
1787,163782.69
1788,61286.527
1789,96430.69
1790,82817.805
1791,167960.06
1792,163286.42
1793,122923.43
1794,149477.72
1795,125683.06
1796,113877.8
1797,119454.89
1798,122170.44
1799,111313.875
1800,126056.625
1801,145103.72
1802,140462.52
1803,149544.6
1804,143474.77
1805,135111.98
1806,114777.63
1807,126624.85
1808,126959.555
1809,119090.555
1810,148412.81
1811,89509.14
1812,82964.13
1813,128792.73
1814,97328.27
1815,58271.477
1816,101565.99
1817,99930.04
1818,135706.66
1819,123581.086
1820,69742.484
1821,107064.78
1822,148641.42
1823,51941.914
1824,132364.53
1825,125468.45
1826,106307.4
1827,111232.375
1828,141825.94
1829,107885.164
1830,141634.95
1831,160079.9
1832,84373.25
1833,139965.75
1834,111157.93
1835,129018.92
1836,125637.766
1837,87985.3
1838,117594.375
1839,92454.31
1840,143614.12
1841,120668.24
1842,78248.09
1843,132404.3
1844,122202.83
1845,138950.19
1846,144422.14
1847,151826.61
1848,60683.348
1849,105062.95
1850,116171.484
1851,152788.75
1852,118447.305
