Id,SalePrice
1461,125091.15
1462,158932.67
1463,187207.66
1464,192637.4
1465,191497.84
1466,176136.77
1467,168318.12
1468,174139.28
1469,186351.3
1470,118231.19
1471,203680.69
1472,93272.46
1473,113287.664
1474,156507.84
1475,140057.67
1476,508610.56
1477,269505.75
1478,316236.6
1479,237668.55
1480,521647.94
1481,322182.28
1482,202503.89
1483,165037.69
1484,164082.92
1485,175297.06
1486,198926.38
1487,363526.66
1488,240967.67
1489,218253.78
1490,212476.9
1491,182582.52
1492,84675.32
1493,194874.19
1494,308775.88
1495,287731.78
1496,247992.06
1497,182087.11
1498,159644.42
1499,157246.73
1500,138331.17
1501,189427.69
1502,163938.22
1503,330816.9
1504,235467.0
1505,219151.31
1506,189078.5
1507,250612.81
1508,218617.8
1509,163397.73
1510,143217.27
1511,141710.03
1512,162257.08
1513,152509.81
1514,184803.44
1515,183707.23
1516,165149.73
1517,155679.39
1518,126497.24
1519,229069.1
1520,138244.05
1521,137442.28
1522,173999.48
1523,108832.53
1524,123850.56
1525,132699.62
1526,124642.336
1527,106073.01
1528,130248.34
1529,151056.34
1530,177085.86
1531,110611.31
1532,108429.445
1533,156236.3
1534,119344.49
1535,164324.94
1536,109902.96
1537,59367.555
1538,192786.69
1539,159896.23
1540,108878.59
1541,149870.7
1542,150578.75
1543,222240.78
1544,91070.766
1545,107469.68
1546,121844.93
1547,129931.516
1548,139270.83
1549,118069.08
1550,158240.6
1551,109893.53
1552,166717.42
1553,144451.84
1554,112243.57
1555,171055.02
1556,77097.21
1557,97324.44
1558,91847.24
1559,118069.51
1560,141851.73
1561,140114.58
1562,126707.13
1563,122896.51
1564,155555.86
1565,156406.78
1566,231210.66
1567,72195.164
1568,244809.86
1569,134719.92
1570,126334.06
1571,135603.08
1572,145991.75
1573,250492.7
1574,111680.03
1575,212462.9
1576,246334.42
1577,210627.47
1578,163275.8
1579,136907.58
1580,182352.02
1581,143120.7
1582,121021.26
1583,359308.47
1584,226895.17
1585,140202.75
1586,70938.25
1587,95092.36
1588,150889.55
1589,103360.51
1590,127952.04
1591,100339.87
1592,126039.84
1593,120816.555
1594,140296.08
1595,99547.03
1596,233650.73
1597,150830.84
1598,195696.5
1599,200026.67
1600,185224.61
1601,70598.6
1602,120811.16
1603,96041.984
1604,269380.97
1605,249534.27
1606,164944.3
1607,152782.98
1608,218442.88
1609,193684.7
1610,165341.77
1611,135565.77
1612,152292.94
1613,159762.84
1614,119190.91
1615,87304.72
1616,70659.586
1617,85312.77
1618,130424.93
1619,140617.89
1620,167016.48
1621,131312.73
1622,136621.17
1623,309396.4
1624,217416.7
1625,133261.73
1626,168106.08
1627,189584.7
1628,278007.56
1629,179511.03
1630,359672.84
1631,210231.6
1632,250338.7
1633,170378.2
1634,182467.53
1635,177566.33
1636,162424.98
1637,162239.14
1638,214959.67
1639,179430.72
1640,238227.75
1641,183234.17
1642,220506.64
1643,222775.95
1644,225856.48
1645,169093.0
1646,154591.44
1647,164172.89
1648,128731.33
1649,138374.11
1650,115768.73
1651,115524.234
1652,95949.016
1653,95184.89
1654,147457.34
1655,161371.3
1656,146697.6
1657,153036.66
1658,146775.14
1659,150118.05
1660,150311.17
1661,522573.6
1662,404084.78
1663,421206.12
1664,486687.16
1665,317855.9
1666,310085.1
1667,379939.47
1668,320226.25
1669,292555.38
1670,329419.62
1671,236480.6
1672,540605.25
1673,280446.72
1674,245672.17
1675,197627.39
1676,197807.56
1677,217860.23
1678,444875.5
1679,377731.6
1680,340719.34
1681,239398.03
1682,275456.62
1683,186302.14
1684,167511.44
1685,179165.06
1686,162520.11
1687,167544.69
1688,182700.05
1689,182951.5
1690,187306.17
1691,174253.33
1692,287672.9
1693,172868.47
1694,189849.81
1695,169883.94
1696,265132.03
1697,179765.55
1698,374118.6
1699,369261.8
1700,245117.08
1701,278125.6
1702,260410.52
1703,258260.14
1704,283423.56
1705,255186.55
1706,493740.8
1707,237983.98
1708,219686.56
1709,280265.2
1710,241301.53
1711,259280.92
1712,229399.2
1713,254338.1
1714,227837.56
1715,203683.12
1716,182748.9
1717,180125.08
1718,126353.195
1719,206120.56
1720,260394.9
1721,168938.06
1722,123360.97
1723,159391.05
1724,205442.61
1725,241177.06
1726,196304.69
1727,164779.47
1728,171859.17
1729,167238.89
1730,181494.4
1731,117853.53
1732,137399.62
1733,122758.68
1734,110109.945
1735,137092.81
1736,107841.62
1737,338925.88
1738,221343.14
1739,269385.72
1740,213696.56
1741,194717.89
1742,185354.88
1743,167125.22
1744,290036.28
1745,252202.73
1746,256153.06
1747,230971.33
1748,214420.36
1749,154333.72
1750,133021.34
1751,241861.4
1752,117835.41
1753,135279.42
1754,203707.36
1755,168009.89
1756,132670.36
1757,123892.234
1758,133429.14
1759,171032.92
1760,167373.39
1761,129191.69
1762,159977.25
1763,158684.31
1764,110124.35
1765,166857.9
1766,164706.25
1767,222350.44
1768,140749.4
1769,170847.52
1770,141455.86
1771,133502.06
1772,139952.39
1773,130978.195
1774,119382.11
1775,146812.45
1776,115877.04
1777,122736.445
1778,134551.42
1779,118269.55
1780,181216.19
1781,131700.6
1782,96275.195
1783,120271.086
1784,97265.24
1785,112547.93
1786,145035.62
1787,177192.66
1788,59428.92
1789,102458.445
1790,77808.05
1791,188332.25
1792,162725.42
1793,135764.61
1794,157142.42
1795,142748.5
1796,128530.734
1797,109438.94
1798,122709.81
1799,114609.87
1800,126434.11
1801,128923.96
1802,160216.5
1803,158784.28
1804,144998.64
1805,136534.36
1806,114318.87
1807,125533.06
1808,116073.76
1809,129975.51
1810,140383.38
1811,98692.6
1812,99578.516
1813,113721.234
1814,90749.4
1815,56296.984
1816,92339.71
1817,121354.08
1818,128191.37
1819,116619.82
1820,61383.547
1821,118757.414
1822,156590.95
1823,59115.34
1824,142484.84
1825,145063.67
1826,97931.1
1827,111927.83
1828,141521.8
1829,103369.77
1830,149430.11
1831,149545.16
1832,99039.58
1833,129309.01
1834,126069.18
1835,138970.97
1836,132195.16
1837,99945.62
1838,127613.84
1839,81036.08
1840,176700.77
1841,158583.11
1842,72666.03
1843,134698.44
1844,139917.52
1845,139741.44
1846,158796.19
1847,142792.86
1848,53346.43
1849,139850.11
1850,126907.27
1851,159766.88
1852,134576.9
1853,129652.96
1854,183216.94
1855,150003.34
1856,216502.66
1857,156135.98
1858,138969.27
1859,117627.695
1860,154187.31
1861,117627.695
1862,274391.94
1863,277188.5
1864,277188.5
1865,324205.3
1866,334868.22
1867,248334.72
1868,311301.56
1869,201715.75
1870,236739.4
1871,257455.52
1872,164499.06
1873,232674.78
1874,137022.06
1875,189724.38
1876,193447.47
1877,204636.56
1878,206167.77
1879,140648.52
1880,139790.48
1881,233775.31
1882,260586.27
1883,199603.83
1884,204877.14
1885,272621.0
1886,282125.34
1887,199893.7
1888,260484.44
1889,152080.05
1890,135241.52
1891,143240.61
1892,104201.195
1893,133385.45
1894,126503.32
1895,139801.3
1896,129142.18
1897,113354.805
1898,112737.7
1899,154370.44
1900,161319.53
1901,182978.6
1902,130766.836
1903,194288.95
1904,153300.67
1905,189662.95
1906,152501.67
1907,218948.19
1908,117563.96
1909,131059.03
1910,116235.95
1911,199154.48
1912,264182.28
1913,165820.66
1914,76537.52
1915,344257.75
1916,60201.56
1917,258577.83
1918,138724.03
1919,162190.97
1920,132084.14
1921,418738.06
1922,306560.1
1923,211263.84
1924,258110.78
